customer_id,district,plan_tier,gender,payment_method,tenure_months,tenure_band,monthly_arpu_lkr,avg_nps_score,complaint_count_6m,late_payment_count_12m,app_usage_flag,churn_flag,churn_label,churn_date,churn_probability,priority_score,revenue_at_risk,annual_revenue_at_risk
C1049202,Kurunegala,Basic,Male,Cash,15,13-24m,1019.96,9.0,0.0,2,1,0,Retained,,0.39627,404.1795562326908,404.1795562326908,4850.154674792289
C1015975,Ampara,Silver,Female,Auto-debit,21,13-24m,3341.63,9.0,0.0,2,1,0,Retained,,0.35427797,1183.865887566805,1183.865887566805,14206.390650801659
C1049392,Nuwara Eliya,Gold,Male,Auto-debit,26,25-36m,4140.95,4.0,0.0,1,0,0,Retained,,0.44031876,1823.3379827052354,1823.3379827052354,21880.055792462823
C1013179,Ratnapura,Basic,Female,App,3,0-6m,1025.48,10.0,0.0,2,1,0,Retained,,0.5588179,573.0566037487984,573.0566037487984,6876.67924498558
C1034962,Badulla,Gold,Female,Cash,27,25-36m,2482.19,8.0,1.0,0,0,1,Churned,5/13/2025,0.40972164,1017.0069643744827,1017.0069643744827,12204.083572493792
C1032237,Ratnapura,Silver,Male,Auto-debit,55,37-60m,2395.93,4.0,1.0,0,0,0,Retained,,0.34633836,829.802470472753,829.802470472753,9957.629645673036
C1005145,Polonnaruwa,Basic,Male,App,4,0-6m,1019.27,5.0,2.0,1,1,1,Churned,7/6/2025,0.67020255,683.1173564738035,683.1173564738035,8197.408277685641
C1036168,Colombo,Gold,Female,App,33,25-36m,3802.86,6.0,1.0,0,0,1,Churned,3/1/2025,0.4905924,1865.6541773718595,1865.6541773718595,22387.850128462313
C1014595,Trincomalee,Basic,Male,Auto-debit,1,0-6m,1224.45,5.0,1.0,0,0,0,Retained,,0.6510907,797.2279850274325,797.2279850274325,9566.73582032919
C1007487,Colombo,Silver,Male,Auto-debit,32,25-36m,3166.05,6.0,0.0,0,1,0,Retained,,0.26664576,844.2138063713909,844.2138063713909,10130.56567645669
C1034977,Gampaha,Basic,Male,Auto-debit,9,7-12m,1104.14,7.0,3.0,1,1,1,Churned,4/13/2025,0.5275747,582.516349130869,582.516349130869,6990.196189570428
C1011070,Kegalle,Silver,Male,Auto-debit,22,13-24m,1973.45,4.0,1.0,1,0,0,Retained,,0.5281814,1042.3395326644184,1042.3395326644184,12508.07439197302
C1010259,Ratnapura,Gold,Female,Bank transfer,40,37-60m,5175.27,6.0,0.0,1,0,1,Churned,6/27/2025,0.44144017,2284.5720429414514,2284.5720429414514,27414.864515297417
C1049584,Anuradhapura,Silver,Male,Bank transfer,46,37-60m,2566.53,8.0,2.0,0,0,0,Retained,,0.4086657,1048.8527452602984,1048.8527452602984,12586.232943123581
C1032040,Colombo,Gold,Male,Cash,22,13-24m,4496.53,5.0,0.0,1,0,0,Retained,,0.53788733,2418.6265376543997,2418.6265376543997,29023.518451852797
C1037124,Kurunegala,Basic,Male,Bank transfer,2,0-6m,735.26,5.0,1.0,0,0,1,Churned,3/15/2025,0.7068376,519.7094097387791,519.7094097387791,6236.512916865349
C1006493,Gampaha,Basic,Female,Bank transfer,2,0-6m,1059.8,9.0,2.0,4,1,1,Churned,6/10/2025,0.8179656,866.8799711942672,866.8799711942672,10402.559654331206
C1022157,Kalutara,Silver,Male,Auto-debit,12,7-12m,2911.81,9.0,0.0,0,1,0,Retained,,0.29627576,862.698734422028,862.698734422028,10352.384813064336
C1035372,Kurunegala,Gold,Male,Cash,33,25-36m,5549.25,6.0,0.0,0,0,0,Retained,,0.44584227,2474.0901950597763,2474.0901950597763,29689.082340717316
C1049741,Jaffna,Gold,Male,Auto-debit,37,37-60m,4729.96,8.0,1.0,2,0,0,Retained,,0.4146022,1961.0517758238316,1961.0517758238316,23532.62130988598
C1030765,Gampaha,Basic,Male,App,7,7-12m,1386.47,7.0,0.0,0,1,0,Retained,,0.40966153,567.9834235072136,567.9834235072136,6815.801082086564
C1041241,Kegalle,Basic,Male,App,17,13-24m,1274.7,10.0,1.0,2,1,0,Retained,,0.32956934,420.10203738212584,420.10203738212584,5041.22444858551
C1033590,Colombo,Silver,Female,Auto-debit,3,0-6m,3191.12,7.0,0.0,0,1,0,Retained,,0.44020766,1404.755468611717,1404.755468611717,16857.065623340604
C1004645,Kegalle,Gold,Male,App,13,13-24m,3513.14,0.0,0.0,1,0,1,Churned,9/15/2025,0.6742377,2368.6915321636197,2368.6915321636197,28424.298385963437
C1030052,Ampara,Basic,Female,Auto-debit,4,0-6m,1504.93,9.0,1.0,0,0,0,Retained,,0.5411701,814.4231490516663,814.4231490516663,9773.077788619996
C1043040,Jaffna,Platinum,Female,Bank transfer,6,0-6m,10528.3,8.0,2.0,0,1,0,Retained,,0.61492896,6474.1565779924385,6474.1565779924385,77689.87893590926
C1031303,Kandy,Platinum,Male,Bank transfer,29,25-36m,7170.92,9.0,0.0,0,1,0,Retained,,0.5101219,3658.0432057976723,3658.0432057976723,43896.51846957207
C1029666,Monaragala,Basic,Male,Bank transfer,1,0-6m,956.24,8.0,2.0,2,1,1,Churned,11/20/2025,0.71964926,688.1574038648605,688.1574038648605,8257.888846378326
C1005757,Matara,Basic,Male,Auto-debit,4,0-6m,1407.33,4.0,0.0,1,1,0,Retained,,0.59791297,841.4608561366796,841.4608561366796,10097.530273640155
C1046059,Batticaloa,Basic,Female,Auto-debit,10,7-12m,1632.29,2.0,0.0,2,1,0,Retained,,0.44726142,730.0603479406237,730.0603479406237,8760.724175287485
C1038794,Jaffna,Gold,Female,Bank transfer,51,37-60m,2646.19,6.0,1.0,2,1,0,Retained,,0.4216077,1115.65408752352,1115.65408752352,13387.84905028224
C1039426,Jaffna,Gold,Male,Bank transfer,18,13-24m,3658.68,5.0,3.0,1,0,0,Retained,,0.64269984,2351.433042140007,2351.433042140007,28217.196505680084
C1006140,Gampaha,Silver,Male,Auto-debit,10,7-12m,1958.12,6.0,0.0,2,1,0,Retained,,0.4484584,878.1353687655925,878.1353687655925,10537.62442518711
C1006912,Kurunegala,Basic,Male,Bank transfer,10,7-12m,1000.14,10.0,0.0,3,1,0,Retained,,0.37125698,371.30895329654214,371.30895329654214,4455.707439558506
C1030417,Gampaha,Basic,Male,Auto-debit,5,0-6m,1113.73,8.0,1.0,0,1,1,Churned,5/9/2025,0.5819017,648.0814127582312,648.0814127582312,7776.976953098774
C1031916,Kandy,Basic,Female,Cash,30,25-36m,1051.81,7.0,1.0,0,1,0,Retained,,0.31034884,326.42801189392804,326.42801189392804,3917.1361427271368
C1031404,Badulla,Gold,Female,Bank transfer,16,13-24m,4668.53,4.0,0.0,0,0,1,Churned,10/25/2025,0.52343684,2443.680610948205,2443.680610948205,29324.16733137846
C1037748,Polonnaruwa,Gold,Female,Auto-debit,11,7-12m,3850.55,10.0,1.0,2,1,0,Retained,,0.52800906,2033.125274604559,2033.125274604559,24397.503295254708
C1010801,Kalutara,Basic,Female,App,17,13-24m,1492.45,10.0,1.0,0,0,0,Retained,,0.3021041,450.8752426788211,450.8752426788211,5410.502912145854
C1030753,Matara,Gold,Female,App,51,37-60m,3197.68,10.0,1.0,2,0,0,Retained,,0.4504431,1440.3728568601607,1440.3728568601607,17284.474282321928
C1007361,Puttalam,Silver,Male,App,36,25-36m,2902.34,8.0,1.0,6,0,1,Churned,3/4/2025,0.60619944,1759.3968923842908,1759.3968923842908,21112.762708611488
C1017546,Gampaha,Gold,Female,Auto-debit,60,37-60m,2347.04,10.0,1.0,0,1,0,Retained,,0.3012718,707.096956615448,707.096956615448,8485.163479385375
C1001457,Galle,Gold,Male,Auto-debit,22,13-24m,5757.09,8.0,2.0,0,1,0,Retained,,0.4038465,2324.9806599497797,2324.9806599497797,27899.767919397356
C1005201,Gampaha,Basic,Female,App,21,13-24m,1190.66,7.0,0.0,1,1,0,Retained,,0.21546608,256.5468453085423,256.5468453085423,3078.5621437025075
C1011863,Anuradhapura,Gold,Male,Auto-debit,18,13-24m,4463.48,7.0,0.0,0,1,0,Retained,,0.3864587,1724.9506556677816,1724.9506556677816,20699.40786801338
C1021609,Matara,Silver,Male,App,55,37-60m,2450.24,9.0,0.0,0,0,0,Retained,,0.25511396,625.0904276657104,625.0904276657104,7501.085131988525
C1029045,Ratnapura,Silver,Male,Auto-debit,7,7-12m,2326.11,9.0,2.0,1,1,0,Retained,,0.5156247,1199.3997755151988,1199.3997755151988,14392.797306182387
C1041267,Batticaloa,Platinum,Male,Cash,53,37-60m,9869.51,3.0,0.0,1,1,1,Churned,9/20/2025,0.6905873,6815.758087356091,6815.758087356091,81789.09704827309
C1032501,Ratnapura,Basic,Female,App,1,0-6m,837.45,6.0,1.0,3,1,0,Retained,,0.76549375,641.0627414166928,641.0627414166928,7692.752897000313
C1029073,Colombo,Silver,Female,Auto-debit,12,7-12m,2459.76,7.0,0.0,0,1,0,Retained,,0.24812347,610.3241791105271,610.3241791105271,7323.890149326326
C1001796,Mannar,Gold,Female,Bank transfer,27,25-36m,4527.44,9.0,0.0,0,1,0,Retained,,0.33139637,1500.3771864914893,1500.3771864914893,18004.526237897873
C1045997,Anuradhapura,Basic,Male,Cash,2,0-6m,1077.79,10.0,1.0,1,1,0,Retained,,0.75438803,813.0718795353174,813.0718795353174,9756.86255442381
C1017009,Kandy,Basic,Male,Bank transfer,20,13-24m,1641.55,7.0,0.0,0,1,0,Retained,,0.20079067,329.6079300746322,329.6079300746322,3955.2951608955864
C1003018,Kandy,Basic,Female,App,43,37-60m,1468.68,6.0,0.0,1,1,0,Retained,,0.2874326,422.14652710676194,422.14652710676194,5065.758325281144
C1013941,Kandy,Silver,Male,Auto-debit,17,13-24m,2145.73,8.0,0.0,2,0,0,Retained,,0.40316564,865.084605384469,865.084605384469,10381.015264613628
C1035527,Colombo,Basic,Female,App,5,0-6m,1136.83,4.0,1.0,0,0,0,Retained,,0.67788476,770.6397288900613,770.6397288900613,9247.676746680736
C1015712,Galle,Silver,Female,Bank transfer,36,25-36m,2545.14,5.0,0.0,1,1,0,Retained,,0.33547053,853.8194581335782,853.8194581335782,10245.833497602938
C1030202,Kegalle,Gold,Male,App,21,13-24m,5805.32,7.0,0.0,1,0,0,Retained,,0.4291245,2491.205067464113,2491.205067464113,29894.46080956936
C1027719,Batticaloa,Silver,Male,Auto-debit,8,7-12m,3042.92,7.0,0.0,1,1,1,Churned,6/7/2025,0.4879323,1484.7389379060269,1484.7389379060269,17816.867254872323
C1049706,Matara,Basic,Female,Auto-debit,5,0-6m,1054.06,10.0,0.0,0,0,1,Churned,6/15/2025,0.45382214,478.3557605934143,478.3557605934143,5740.2691271209715
C1046891,Colombo,Basic,Female,Auto-debit,4,0-6m,1470.01,7.0,0.0,1,1,0,Retained,,0.53297496,783.47851862669,783.47851862669,9401.74222352028
C1012263,Gampaha,Basic,Female,Auto-debit,3,0-6m,1274.21,6.0,0.0,1,1,0,Retained,,0.5903648,752.2487493979932,752.2487493979932,9026.984992775917
C1006703,Gampaha,Silver,Male,Auto-debit,12,7-12m,2327.06,7.0,0.0,1,0,0,Retained,,0.34609675,805.3879125356674,805.3879125356674,9664.654950428008
C1018600,Ratnapura,Basic,Female,Auto-debit,2,0-6m,1443.76,5.0,0.0,0,1,1,Churned,9/10/2025,0.6244359,901.5355773544311,901.5355773544311,10818.426928253173
C1044997,Ampara,Silver,Male,Bank transfer,9,7-12m,2429.25,5.0,0.0,1,1,1,Churned,12/15/2025,0.53000176,1287.5067743360996,1287.5067743360996,15450.081292033195
C1021713,Matale,Gold,Male,App,40,37-60m,4995.51,6.0,1.0,0,0,0,Retained,,0.40905154,2043.421046165228,2043.421046165228,24521.052553982736
C1002645,Badulla,Basic,Male,Auto-debit,11,7-12m,603.16,9.0,0.0,0,1,0,Retained,,0.2936885,177.14115921139717,177.14115921139717,2125.693910536766
C1021840,Kurunegala,Gold,Male,Cash,25,25-36m,5175.82,6.0,1.0,1,1,1,Churned,5/29/2025,0.5951746,3080.516653112173,3080.516653112173,36966.19983734608
C1015845,Kandy,Basic,Male,App,10,7-12m,1048.89,9.0,2.0,2,0,1,Churned,4/30/2025,0.61128026,641.1657545024157,641.1657545024157,7693.989054028988
C1000186,Matale,Silver,Male,Auto-debit,48,37-60m,2963.75,9.0,0.0,1,0,0,Retained,,0.25954968,769.240356311202,769.240356311202,9230.884275734425
C1032811,Galle,Basic,Male,App,2,0-6m,1222.62,7.0,0.0,0,1,0,Retained,,0.6179353,755.5000563311576,755.5000563311576,9066.00067597389
C1008106,Kalutara,Silver,Male,Auto-debit,19,13-24m,2431.06,8.0,1.0,2,0,1,Churned,12/29/2025,0.49471387,1202.6791072958708,1202.6791072958708,14432.14928755045
C1002166,Monaragala,Basic,Female,Cash,18,13-24m,1427.16,8.0,1.0,0,0,0,Retained,,0.35529044,507.0563082110882,507.0563082110882,6084.6756985330585
C1006316,Hambantota,Basic,Male,App,9,7-12m,895.53,6.0,0.0,1,0,0,Retained,,0.50757056,454.5446678477526,454.5446678477526,5454.536014173031
C1017657,Nuwara Eliya,Basic,Male,Auto-debit,2,0-6m,842.54,8.0,0.0,0,0,1,Churned,10/10/2025,0.6055082,510.16488579988476,510.16488579988476,6121.978629598617
C1011444,Kalutara,Silver,Male,Bank transfer,35,25-36m,2256.52,10.0,0.0,4,0,0,Retained,,0.33863413,764.1346945619583,764.1346945619583,9169.6163347435
C1031765,Ampara,Gold,Male,Cash,49,37-60m,4408.53,10.0,0.0,0,1,0,Retained,,0.47399607,2089.6259077361224,2089.6259077361224,25075.510892833467
C1049434,Kalutara,Silver,Male,Auto-debit,29,25-36m,2779.14,7.0,1.0,1,1,0,Retained,,0.3370701,936.7650184464454,936.7650184464454,11241.180221357345
C1034561,Puttalam,Basic,Male,Cash,58,37-60m,1407.2,5.0,1.0,0,1,0,Retained,,0.31816968,447.7283782243729,447.7283782243729,5372.740538692475
C1048904,Kurunegala,Basic,Female,Cash,7,7-12m,1267.33,8.0,1.0,2,0,0,Retained,,0.6801628,861.9907054030895,861.9907054030895,10343.888464837073
C1045676,Galle,Gold,Female,Auto-debit,47,37-60m,3548.93,10.0,1.0,0,1,0,Retained,,0.36049724,1279.3794566512108,1279.3794566512108,15352.55347981453
C1034838,Colombo,Silver,Female,Auto-debit,49,37-60m,1643.34,5.0,0.0,1,0,0,Retained,,0.3717974,610.9895600777865,610.9895600777865,7331.874720933438
C1027613,Gampaha,Gold,Female,Cash,23,13-24m,3398.16,4.0,2.0,2,1,0,Retained,,0.6737538,2289.5232062387468,2289.5232062387468,27474.27847486496
C1004932,Anuradhapura,Basic,Female,Auto-debit,8,7-12m,1036.52,6.0,0.0,0,1,0,Retained,,0.41805676,433.3241889965534,433.3241889965534,5199.890267958641
C1000280,Colombo,Silver,Female,Bank transfer,40,37-60m,2597.07,9.0,0.0,2,0,0,Retained,,0.35553336,923.3450269818306,923.3450269818306,11080.140323781969
C1036084,Ampara,Basic,Female,App,2,0-6m,835.8,6.0,1.0,1,0,1,Churned,2/9/2025,0.75416476,630.3309025168419,630.3309025168419,7563.970830202103
C1047248,Anuradhapura,Silver,Female,App,16,13-24m,3138.0,5.0,0.0,0,1,0,Retained,,0.3625514,1137.6862653493881,1137.6862653493881,13652.235184192657
C1020873,Kalutara,Gold,Female,Auto-debit,46,37-60m,4677.64,9.0,0.0,0,1,0,Retained,,0.24130571,1128.7412361097336,1128.7412361097336,13544.894833316803
C1039755,Kegalle,Gold,Female,Auto-debit,47,37-60m,4442.29,4.0,1.0,1,1,0,Retained,,0.5033517,2236.034171795845,2236.034171795845,26832.410061550137
C1012915,Ratnapura,Basic,Female,Bank transfer,2,0-6m,931.82,7.0,3.0,4,0,1,Churned,9/19/2025,0.82286125,766.7585739028455,766.7585739028455,9201.102886834145
C1013182,Gampaha,Basic,Female,Auto-debit,1,0-6m,1743.76,6.0,2.0,1,1,1,Churned,12/1/2025,0.71325666,1243.748428425789,1243.748428425789,14924.981141109467
C1036888,Ampara,Basic,Female,Cash,2,0-6m,1270.55,6.0,1.0,1,0,0,Retained,,0.74527335,946.9070569634438,946.9070569634438,11362.884683561326
C1019511,Kandy,Gold,Female,Auto-debit,36,25-36m,4759.27,4.0,0.0,0,1,0,Retained,,0.37111744,1766.2481122151019,1766.2481122151019,21194.97734658122
C1003723,Galle,Silver,Male,Auto-debit,14,13-24m,2230.08,10.0,1.0,2,1,0,Retained,,0.4678767,1043.4024768161773,1043.4024768161773,12520.829721794129
C1021854,Kalutara,Gold,Female,Auto-debit,58,37-60m,3948.95,9.0,0.0,0,0,0,Retained,,0.24179243,954.8261987306178,954.8261987306178,11457.914384767413
C1018246,Kurunegala,Silver,Female,Bank transfer,13,13-24m,1459.79,10.0,1.0,1,0,0,Retained,,0.44285926,646.4815224078297,646.4815224078297,7757.778268893957
C1030834,Anuradhapura,Gold,Female,Auto-debit,30,25-36m,5341.51,8.0,0.0,0,1,0,Retained,,0.28851253,1541.0925531309845,1541.0925531309845,18493.110637571815
C1003281,Colombo,Platinum,Male,App,20,13-24m,9953.28,2.0,1.0,0,1,0,Retained,,0.48549923,4832.309805908203,4832.309805908203,57987.71767089843
C1028551,Gampaha,Basic,Male,App,5,0-6m,1106.98,3.0,0.0,0,0,1,Churned,11/14/2025,0.67172515,743.586310889721,743.586310889721,8923.035730676651
C1036103,Jaffna,Gold,Male,Cash,30,25-36m,4680.5,10.0,0.0,0,1,0,Retained,,0.37045014,1733.8918758034706,1733.8918758034706,20806.702509641647
C1046224,Kandy,Basic,Male,Auto-debit,4,0-6m,1635.64,10.0,1.0,2,1,0,Retained,,0.5846056,956.2042620515824,956.2042620515824,11474.45114461899
C1007732,Kandy,Silver,Male,Auto-debit,8,7-12m,2919.41,8.0,0.0,2,0,1,Churned,3/19/2025,0.4771026,1392.8581233283876,1392.8581233283876,16714.29747994065
C1017598,Gampaha,Silver,Female,App,41,37-60m,1931.9,7.0,1.0,1,1,0,Retained,,0.3653901,705.8971189945936,705.8971189945936,8470.765427935123
C1017795,Hambantota,Basic,Male,Auto-debit,9,7-12m,1523.14,9.0,1.0,0,0,0,Retained,,0.4512007,687.2418248242141,687.2418248242141,8246.90189789057
C1009701,Gampaha,Basic,Male,App,22,13-24m,1122.45,9.0,0.0,1,1,0,Retained,,0.23162206,259.98417582884434,259.98417582884434,3119.810109946132
C1028294,Matara,Basic,Female,Cash,2,0-6m,892.68,8.0,1.0,0,0,1,Churned,3/17/2025,0.72881556,650.599070148468,650.599070148468,7807.188841781615
C1033424,Kandy,Basic,Female,Cash,20,13-24m,1209.19,7.0,2.0,0,1,0,Retained,,0.40161294,485.62634783566,485.62634783566,5827.51617402792
C1006319,Batticaloa,Platinum,Female,Auto-debit,43,37-60m,8762.94,7.0,0.0,1,1,0,Retained,,0.40380472,3538.5165282404423,3538.5165282404423,42462.19833888531
C1010118,Galle,Basic,Female,Auto-debit,9,7-12m,1163.24,10.0,1.0,0,1,1,Churned,11/25/2025,0.39410913,458.44350427150727,458.44350427150727,5501.322051258087
C1029104,Monaragala,Silver,Female,Bank transfer,48,37-60m,2832.84,6.0,1.0,0,0,0,Retained,,0.31704798,898.1462093174458,898.1462093174458,10777.75451180935
C1002845,Batticaloa,Silver,Female,Bank transfer,6,0-6m,3203.47,3.0,1.0,3,0,0,Retained,,0.73833853,2365.245330902934,2365.245330902934,28382.943970835207
C1020915,Kandy,Basic,Male,Cash,13,13-24m,1387.5,10.0,1.0,0,1,0,Retained,,0.30366865,421.34024910628796,421.34024910628796,5056.0829892754555
C1028266,Colombo,Basic,Male,Auto-debit,3,0-6m,1300.29,5.0,0.0,1,1,1,Churned,1/5/2025,0.57596785,748.9252334672212,748.9252334672212,8987.102801606656
C1022349,Kurunegala,Basic,Male,Auto-debit,17,13-24m,1729.62,4.0,0.0,2,0,0,Retained,,0.48826936,844.5204484945535,844.5204484945535,10134.245381934643
C1003578,Puttalam,Basic,Female,App,28,25-36m,961.41,9.0,0.0,1,0,0,Retained,,0.1974603,189.84030103325844,189.84030103325844,2278.083612399101
C1026052,Kurunegala,Basic,Male,Bank transfer,5,0-6m,802.86,8.0,0.0,0,1,0,Retained,,0.49361455,396.3033811497688,396.3033811497688,4755.640573797225
C1027316,Matara,Basic,Male,Auto-debit,16,13-24m,1227.54,6.0,0.0,0,0,0,Retained,,0.30427754,373.5128505349159,373.5128505349159,4482.154206418991
C1039138,Kegalle,Silver,Female,Cash,15,13-24m,1815.34,8.0,1.0,0,1,0,Retained,,0.4425092,803.3046586602926,803.3046586602926,9639.65590392351
C1034585,Ampara,Basic,Female,Auto-debit,1,0-6m,1115.88,10.0,0.0,0,1,0,Retained,,0.51321983,572.6917476654053,572.6917476654053,6872.300971984863
C1029937,Batticaloa,Basic,Male,Auto-debit,6,0-6m,1065.46,4.0,1.0,3,0,0,Retained,,0.4906995,522.8206891053915,522.8206891053915,6273.848269264698
C1000682,Colombo,Basic,Female,Auto-debit,10,7-12m,848.15,5.0,0.0,1,1,1,Churned,7/28/2025,0.4322626,366.6235237389803,366.6235237389803,4399.482284867763
C1048320,Kegalle,Silver,Male,App,12,7-12m,2261.06,10.0,1.0,0,0,0,Retained,,0.36825335,832.6429201340675,832.6429201340675,9991.71504160881
C1004230,Kegalle,Basic,Female,Auto-debit,8,7-12m,1280.9,7.0,0.0,1,1,0,Retained,,0.41997477,537.9456881731749,537.9456881731749,6455.348258078098
C1005935,Jaffna,Silver,Male,Bank transfer,54,37-60m,2618.7,8.0,0.0,1,0,0,Retained,,0.1941779,508.4936556905508,508.4936556905508,6101.923868286609
C1018326,Nuwara Eliya,Gold,Male,Auto-debit,18,13-24m,5002.95,1.0,1.0,3,1,0,Retained,,0.5254481,2628.790491235256,2628.790491235256,31545.485894823072
C1014463,Kalutara,Silver,Female,Cash,20,13-24m,2359.13,3.0,0.0,3,0,0,Retained,,0.4883369,1152.0502095136046,1152.0502095136046,13824.602514163256
C1041215,Hambantota,Gold,Male,Cash,17,13-24m,3403.18,6.0,1.0,1,0,0,Retained,,0.6497539,2211.229573318958,2211.229573318958,26534.754879827495
C1005001,Kurunegala,Basic,Female,Auto-debit,6,0-6m,1091.4,7.0,0.0,3,0,1,Churned,8/12/2025,0.5538602,604.483008670807,604.483008670807,7253.796104049683
C1002923,Kurunegala,Platinum,Male,Bank transfer,42,37-60m,7996.08,4.0,1.0,2,1,0,Retained,,0.5505544,4402.276984548569,4402.276984548569,52827.32381458283
C1026059,Matara,Basic,Female,Auto-debit,3,0-6m,1175.71,9.0,0.0,2,0,0,Retained,,0.55354017,650.802713497281,650.802713497281,7809.632561967373
C1022557,Ratnapura,Basic,Male,Bank transfer,1,0-6m,1438.48,7.0,0.0,2,1,0,Retained,,0.7069284,1016.9023251056672,1016.9023251056672,12202.827901268007
C1029912,Kalutara,Platinum,Male,App,48,37-60m,9150.59,9.0,1.0,1,0,1,Churned,11/26/2025,0.54343075,4972.711946395039,4972.711946395039,59672.54335674047
C1002691,Nuwara Eliya,Gold,Female,Bank transfer,12,7-12m,5029.08,8.0,0.0,2,0,0,Retained,,0.49477813,2488.278780308962,2488.278780308962,29859.345363707544
C1007827,Gampaha,Silver,Male,Bank transfer,11,7-12m,2331.15,7.0,1.0,2,0,0,Retained,,0.53067565,1237.0845406651497,1237.0845406651497,14845.014487981796
C1004811,Kurunegala,Basic,Male,Cash,9,7-12m,1672.6,5.0,0.0,1,1,0,Retained,,0.5334587,892.2630378723144,892.2630378723144,10707.156454467773
C1035587,Kurunegala,Silver,Female,Cash,8,7-12m,1775.77,7.0,0.0,1,1,1,Churned,9/18/2025,0.5189448,921.5266073185205,921.5266073185205,11058.319287822247
C1003446,Kurunegala,Basic,Male,Auto-debit,8,7-12m,1289.6,6.0,0.0,4,1,0,Retained,,0.5822263,750.8390060424804,750.8390060424804,9010.068072509765
C1038391,Nuwara Eliya,Basic,Male,Auto-debit,1,0-6m,1415.08,6.0,1.0,2,1,0,Retained,,0.57467085,813.2052281594276,813.2052281594276,9758.46273791313
C1049962,Monaragala,Gold,Male,Auto-debit,34,25-36m,5229.71,4.0,1.0,1,1,0,Retained,,0.5206815,2723.0132496392725,2723.0132496392725,32676.15899567127
C1011380,Trincomalee,Basic,Male,Auto-debit,28,25-36m,1115.38,10.0,2.0,2,1,0,Retained,,0.24749093,276.0464308008552,276.0464308008552,3312.5571696102625
C1008156,Badulla,Gold,Male,Bank transfer,28,25-36m,5139.23,10.0,0.0,1,0,0,Retained,,0.3512009,1804.902244592011,1804.902244592011,21658.82693510413
C1018805,Jaffna,Silver,Male,Bank transfer,58,37-60m,2258.45,7.0,1.0,2,1,0,Retained,,0.33647665,759.9156988069415,759.9156988069415,9118.988385683297
C1030478,Anuradhapura,Basic,Male,Bank transfer,4,0-6m,1107.51,3.0,2.0,2,0,0,Retained,,0.7345819,813.5567864710092,813.5567864710092,9762.68143765211
C1027239,Kandy,Gold,Male,Cash,15,13-24m,3050.14,6.0,1.0,0,1,0,Retained,,0.5582713,1702.8055890393257,1702.8055890393257,20433.667068471907
C1034382,Gampaha,Gold,Male,Cash,17,13-24m,3814.07,10.0,0.0,1,1,0,Retained,,0.51402354,1960.521772377491,1960.521772377491,23526.261268529892
C1046447,Ratnapura,Gold,Male,Auto-debit,27,25-36m,5460.34,7.0,0.0,0,1,0,Retained,,0.291448,1591.4051564478875,1591.4051564478875,19096.86187737465
